id,address_key,line1,line2,city,province_name,province_code,postal_code,country_code,created_at
2585,3581,Calle 5484,Piso 11 Dto B,Santa Fe,Santa Fe,SF,8816,AR,2024-07-21 12:19:50
2586,3582,Calle 9835,,Villa Carlos Paz,Córdoba,CBA,3208,AR,2023-10-18 08:57:03
2587,3583,Calle 4574,Piso 9 Dto B,CABA,Buenos Aires,BA,7840,AR,2024-11-08 22:38:03
2588,3584,Calle 9059,,CABA,Buenos Aires,BA,1154,AR,2025-03-08 03:03:11
2589,3585,Calle 5135,,CABA,Buenos Aires,BA,7683,AR,2024-03-11 20:52:29
2590,3586,Calle 9772,Piso 8 Dto B,Rosario,Santa Fe,SF,8350,AR,2024-02-06 12:38:12
2591,3587,Calle 1694,Piso 7 Dto C,Villa Carlos Paz,Córdoba,CBA,7725,AR,2024-04-08 12:35:39
2592,3588,Calle 8309,,Mar del Plata,Buenos Aires,BA,9610,AR,2023-07-28 04:33:43
2593,3589,Calle 776,,CABA,Buenos Aires,BA,9185,AR,2023-09-02 09:32:19
2594,3590,Calle 5703,,La Plata,Buenos Aires,BA,2882,AR,2024-12-30 07:37:21
2595,3591,Calle 3187,,Mar del Plata,Buenos Aires,BA,2259,AR,2025-05-05 10:34:00
2596,3592,Calle 5398,,Río Cuarto,Córdoba,CBA,1743,AR,2024-08-30 07:14:45
2597,3593,Calle 3976,,Córdoba,Córdoba,CBA,6853,AR,2024-08-07 14:13:09
2598,3594,Calle 8250,Piso 4 Dto B,La Plata,Buenos Aires,BA,4840,AR,2025-09-03 12:50:16
2599,3595,Calle 2510,,Rosario,Santa Fe,SF,3525,AR,2023-12-18 00:37:49
2600,3596,Calle 1735,,Godoy Cruz,Mendoza,MZA,4018,AR,2024-09-18 06:03:23
2601,3597,Calle 4163,,Córdoba,Córdoba,CBA,2741,AR,2024-02-13 00:48:08
2602,3598,Calle 612,Piso 2 Dto C,Villa Carlos Paz,Córdoba,CBA,4821,AR,2024-06-14 15:15:53
2603,3599,Calle 3407,Piso 12 Dto C,CABA,Buenos Aires,BA,6215,AR,2024-05-03 02:59:14
2604,3600,Calle 3566,,La Plata,Buenos Aires,BA,1142,AR,2025-05-05 13:48:26
2605,3601,Calle 5533,Piso 10 Dto A,Río Cuarto,Córdoba,CBA,6011,AR,2024-11-18 21:51:06
2606,3602,Calle 8821,Piso 8 Dto A,Rafaela,Santa Fe,SF,1526,AR,2025-09-25 15:54:59
2607,3603,Calle 9919,,San Rafael,Mendoza,MZA,8551,AR,2025-05-26 00:30:53
2608,3604,Calle 5385,Piso 11 Dto A,Córdoba,Córdoba,CBA,7561,AR,2025-07-03 11:53:59
2609,3605,Calle 3536,,CABA,Buenos Aires,BA,8025,AR,2025-04-08 10:24:01
2610,3606,Calle 2230,,Mar del Plata,Buenos Aires,BA,5812,AR,2023-05-23 09:45:31
2611,3607,Calle 5008,,Córdoba,Córdoba,CBA,3797,AR,2024-06-29 00:13:47
2612,3608,Calle 8606,,Mar del Plata,Buenos Aires,BA,7746,AR,2024-05-21 13:52:57
2613,3609,Calle 7109,,CABA,Buenos Aires,BA,2542,AR,2025-08-28 12:09:35
2614,3610,Calle 4755,Piso 5 Dto A,La Plata,Buenos Aires,BA,5435,AR,2024-01-02 06:03:13
2615,3611,Calle 505,Piso 3 Dto C,Río Cuarto,Córdoba,CBA,5008,AR,2024-11-27 10:39:17
2616,3612,Calle 5041,Piso 8 Dto B,Mar del Plata,Buenos Aires,BA,2488,AR,2023-11-05 07:55:49
2617,3613,Calle 6977,Piso 11 Dto A,Río Cuarto,Córdoba,CBA,7824,AR,2024-07-04 14:08:04
2618,3614,Calle 4670,Piso 2 Dto B,Mar del Plata,Buenos Aires,BA,6759,AR,2024-02-28 21:23:50
2619,3615,Calle 1065,,Río Cuarto,Córdoba,CBA,6241,AR,2024-08-31 04:38:16
2620,3616,Calle 4917,,Rosario,Santa Fe,SF,9332,AR,2024-02-08 04:42:49
2621,3617,Calle 1157,,CABA,Buenos Aires,BA,6215,AR,2024-12-21 11:36:36
2622,3618,Calle 2970,,La Plata,Buenos Aires,BA,1577,AR,2024-02-01 01:48:49
2623,3619,Calle 6253,Piso 7 Dto C,La Plata,Buenos Aires,BA,3838,AR,2024-01-21 19:03:20
2624,3620,Calle 3797,,Córdoba,Córdoba,CBA,5096,AR,2023-09-27 06:15:50
2625,3621,Calle 8877,,Rafaela,Santa Fe,SF,4776,AR,2024-08-22 15:29:48
2626,3622,Calle 2438,Piso 5 Dto A,Mar del Plata,Buenos Aires,BA,7957,AR,2024-02-06 00:11:30
2627,3623,Calle 4427,,CABA,Buenos Aires,BA,5913,AR,2025-07-17 17:47:02
2628,3624,Calle 3902,Piso 5 Dto A,CABA,Buenos Aires,BA,7077,AR,2023-10-12 06:30:23
2629,3625,Calle 8632,Piso 7 Dto B,San Rafael,Mendoza,MZA,1610,AR,2025-07-02 17:33:33
2630,3626,Calle 4719,,La Plata,Buenos Aires,BA,3893,AR,2024-12-22 02:04:56
2631,3627,Calle 9085,,Mendoza,Mendoza,MZA,8368,AR,2024-06-26 20:37:14
2632,3628,Calle 9464,Piso 6 Dto A,CABA,Buenos Aires,BA,5456,AR,2025-05-20 00:56:28
2633,3629,Calle 4076,Piso 10 Dto B,Rosario,Santa Fe,SF,5642,AR,2024-09-24 14:27:52
2634,3630,Calle 1575,Piso 8 Dto B,Mar del Plata,Buenos Aires,BA,1734,AR,2024-06-10 17:50:19
2635,3631,Calle 8570,,Mar del Plata,Buenos Aires,BA,6574,AR,2024-07-04 14:17:39
2636,3632,Calle 7461,Piso 4 Dto B,Mar del Plata,Buenos Aires,BA,7585,AR,2024-12-12 02:26:23
2637,3633,Calle 7041,Piso 8 Dto C,La Plata,Buenos Aires,BA,8487,AR,2023-05-31 11:28:40
2638,3634,Calle 7497,,CABA,Buenos Aires,BA,8098,AR,2023-07-24 23:41:45
2639,3635,Calle 7215,,La Plata,Buenos Aires,BA,4520,AR,2025-07-27 09:12:11
2640,3636,Calle 7341,Piso 2 Dto B,Mar del Plata,Buenos Aires,BA,8871,AR,2024-11-12 21:43:17
2641,3637,Calle 5338,Piso 1 Dto C,Mar del Plata,Buenos Aires,BA,2254,AR,2025-08-26 05:46:45
2642,3638,Calle 328,Piso 11 Dto A,Villa Carlos Paz,Córdoba,CBA,9051,AR,2024-08-02 10:21:09
2643,3639,Calle 2961,,Mar del Plata,Buenos Aires,BA,7028,AR,2025-03-11 15:38:20
2644,3640,Calle 306,,Villa Carlos Paz,Córdoba,CBA,6490,AR,2025-01-30 07:09:43
2645,3641,Calle 9448,Piso 4 Dto B,Mar del Plata,Buenos Aires,BA,6093,AR,2023-07-15 18:38:33
2646,3642,Calle 4331,Piso 3 Dto C,Mar del Plata,Buenos Aires,BA,2181,AR,2025-05-07 15:35:54
2647,3643,Calle 9631,Piso 3 Dto B,Rafaela,Santa Fe,SF,3037,AR,2024-08-15 01:31:06
2648,3644,Calle 5414,,Mendoza,Mendoza,MZA,9829,AR,2024-09-19 21:23:04
2649,3645,Calle 7010,Piso 12 Dto A,Santa Fe,Santa Fe,SF,5929,AR,2025-07-12 17:21:27
2650,3646,Calle 6739,Piso 4 Dto C,Mendoza,Mendoza,MZA,5005,AR,2025-01-27 13:39:41
2651,3647,Calle 6314,Piso 4 Dto B,Rosario,Santa Fe,SF,4616,AR,2023-06-04 10:19:59
2652,3648,Calle 357,Piso 2 Dto A,Córdoba,Córdoba,CBA,9999,AR,2024-12-12 05:28:00
2653,3649,Calle 3415,Piso 1 Dto B,Córdoba,Córdoba,CBA,3415,AR,2025-06-04 18:17:30
2654,3650,Calle 6162,,Mar del Plata,Buenos Aires,BA,7345,AR,2024-09-25 19:52:15
2655,3651,Calle 3184,,CABA,Buenos Aires,BA,5157,AR,2024-08-20 07:36:13
2656,3652,Calle 9751,Piso 5 Dto B,Córdoba,Córdoba,CBA,5007,AR,2024-05-01 09:02:36
2657,3653,Calle 2467,Piso 4 Dto A,CABA,Buenos Aires,BA,8204,AR,2025-02-19 01:19:48
2658,3654,Calle 784,,Mar del Plata,Buenos Aires,BA,8315,AR,2024-08-16 06:59:16
2659,3655,Calle 7553,,La Plata,Buenos Aires,BA,7774,AR,2023-12-03 02:54:02
2660,3656,Calle 7283,,La Plata,Buenos Aires,BA,9346,AR,2025-09-13 00:36:30
2661,3657,Calle 8002,Piso 8 Dto B,San Rafael,Mendoza,MZA,7133,AR,2024-07-02 11:49:25
2662,3658,Calle 3923,Piso 5 Dto C,Río Cuarto,Córdoba,CBA,3266,AR,2024-11-06 03:21:20
2663,3659,Calle 7532,,Santa Fe,Santa Fe,SF,8802,AR,2024-12-30 17:54:35
2664,3660,Calle 7788,Piso 5 Dto A,Mar del Plata,Buenos Aires,BA,3462,AR,2023-06-09 23:52:54
2665,3661,Calle 6902,,Godoy Cruz,Mendoza,MZA,6048,AR,2025-03-27 12:28:31
2666,3662,Calle 1447,Piso 2 Dto B,La Plata,Buenos Aires,BA,4402,AR,2024-03-24 01:20:42
2667,3663,Calle 954,,Mar del Plata,Buenos Aires,BA,5550,AR,2023-06-27 00:51:49
2668,3664,Calle 6528,,Santa Fe,Santa Fe,SF,4967,AR,2024-07-30 06:48:05
2669,3665,Calle 4001,Piso 9 Dto B,Villa Carlos Paz,Córdoba,CBA,6987,AR,2024-05-22 03:36:43
2670,3666,Calle 3282,Piso 11 Dto A,CABA,Buenos Aires,BA,8042,AR,2023-06-24 13:00:27
2671,3667,Calle 221,Piso 1 Dto B,Río Cuarto,Córdoba,CBA,1473,AR,2023-09-05 05:27:15
2672,3668,Calle 4023,Piso 5 Dto C,Mar del Plata,Buenos Aires,BA,7904,AR,2023-09-03 20:28:07
2673,3669,Calle 9796,Piso 9 Dto C,Mar del Plata,Buenos Aires,BA,6150,AR,2023-09-07 19:39:27
2674,3670,Calle 5215,Piso 9 Dto A,CABA,Buenos Aires,BA,5533,AR,2025-01-19 03:55:46
2675,3671,Calle 5021,Piso 8 Dto B,La Plata,Buenos Aires,BA,2523,AR,2025-07-07 09:16:18
2676,3672,Calle 6691,,Río Cuarto,Córdoba,CBA,5598,AR,2025-04-22 00:08:22
2677,3673,Calle 6552,Piso 11 Dto C,Villa Carlos Paz,Córdoba,CBA,9971,AR,2023-12-20 18:17:47
2678,3674,Calle 6110,Piso 12 Dto A,Córdoba,Córdoba,CBA,7621,AR,2024-10-19 23:27:02
2679,3675,Calle 6143,,San Rafael,Mendoza,MZA,5525,AR,2024-01-15 21:01:12
2680,3676,Calle 3794,,Río Cuarto,Córdoba,CBA,4046,AR,2025-06-15 02:22:21
2681,3677,Calle 285,Piso 6 Dto B,La Plata,Buenos Aires,BA,4964,AR,2025-08-14 03:21:40
2682,3678,Calle 1100,Piso 5 Dto A,CABA,Buenos Aires,BA,2101,AR,2024-04-05 23:33:25
2683,3679,Calle 6366,Piso 7 Dto A,Rafaela,Santa Fe,SF,8938,AR,2024-08-25 17:29:13
2684,3680,Calle 3494,,CABA,Buenos Aires,BA,5150,AR,2025-04-09 22:15:16
2685,3681,Calle 5564,Piso 3 Dto B,Río Cuarto,Córdoba,CBA,5902,AR,2024-08-17 19:59:16
2686,3682,Calle 3080,Piso 6 Dto C,Rosario,Santa Fe,SF,5620,AR,2023-10-13 04:16:45
2687,3683,Calle 2728,Piso 12 Dto A,Mar del Plata,Buenos Aires,BA,4697,AR,2024-11-11 02:55:41
2688,3684,Calle 6657,Piso 7 Dto B,San Rafael,Mendoza,MZA,8849,AR,2024-08-17 20:01:00
2689,3685,Calle 3336,,CABA,Buenos Aires,BA,1141,AR,2023-12-11 14:04:05
2690,3686,Calle 3205,Piso 5 Dto B,La Plata,Buenos Aires,BA,9757,AR,2023-09-04 23:59:22
2691,3687,Calle 8639,,Mar del Plata,Buenos Aires,BA,2948,AR,2025-06-03 13:43:33
2692,3688,Calle 5632,,Villa Carlos Paz,Córdoba,CBA,9560,AR,2024-08-19 14:36:06
2693,3689,Calle 1245,Piso 3 Dto C,Río Cuarto,Córdoba,CBA,6411,AR,2024-11-16 19:16:36
2694,3690,Calle 6174,,Rosario,Santa Fe,SF,4524,AR,2025-08-18 19:28:15
2695,3691,Calle 9628,,CABA,Buenos Aires,BA,9974,AR,2023-07-08 18:32:29
2696,3692,Calle 8731,Piso 2 Dto B,Córdoba,Córdoba,CBA,4097,AR,2024-06-11 12:32:02
2697,3693,Calle 2836,,Mar del Plata,Buenos Aires,BA,7061,AR,2025-04-24 17:27:33
2698,3694,Calle 853,,Córdoba,Córdoba,CBA,3840,AR,2023-08-12 08:31:30
2699,3695,Calle 7737,,CABA,Buenos Aires,BA,2427,AR,2024-08-07 09:21:00
2700,3696,Calle 3222,Piso 4 Dto A,Córdoba,Córdoba,CBA,6838,AR,2024-11-19 00:51:44
2701,3697,Calle 1029,,CABA,Buenos Aires,BA,4109,AR,2023-08-05 11:25:52
2702,3698,Calle 169,,Santa Fe,Santa Fe,SF,2635,AR,2023-07-18 17:09:44
2703,3699,Calle 6673,Piso 6 Dto C,Río Cuarto,Córdoba,CBA,6125,AR,2024-09-13 17:45:56
2704,3700,Calle 7081,Piso 4 Dto C,Mar del Plata,Buenos Aires,BA,6333,AR,2024-08-19 14:07:38
2705,3701,Calle 3011,,Mar del Plata,Buenos Aires,BA,3316,AR,2025-01-26 15:30:23
2706,3702,Calle 4373,,San Rafael,Mendoza,MZA,7831,AR,2024-08-24 13:48:43
2707,3703,Calle 1688,,Río Cuarto,Córdoba,CBA,7265,AR,2024-12-17 03:23:14
2708,3704,Calle 283,,Córdoba,Córdoba,CBA,3622,AR,2024-05-28 10:51:53
2709,3705,Calle 2024,,Mar del Plata,Buenos Aires,BA,7838,AR,2025-06-26 02:16:02
2710,3706,Calle 1372,Piso 11 Dto B,Mendoza,Mendoza,MZA,7588,AR,2024-01-25 20:40:17
2711,3707,Calle 9314,,Villa Carlos Paz,Córdoba,CBA,9668,AR,2024-03-01 16:10:09
2712,3708,Calle 9387,,Villa Carlos Paz,Córdoba,CBA,1182,AR,2024-10-23 08:19:32
2713,3709,Calle 5763,,Córdoba,Córdoba,CBA,8468,AR,2023-07-21 08:40:48
2714,3710,Calle 2389,Piso 1 Dto A,Córdoba,Córdoba,CBA,5379,AR,2025-09-20 03:41:24
2715,3711,Calle 2111,Piso 5 Dto A,La Plata,Buenos Aires,BA,3000,AR,2023-12-16 20:35:54
2716,3712,Calle 4838,,Córdoba,Córdoba,CBA,6426,AR,2025-07-08 22:17:28
2717,3713,Calle 378,Piso 12 Dto A,Rafaela,Santa Fe,SF,1261,AR,2024-12-16 11:16:47
2718,3714,Calle 470,Piso 3 Dto A,Mar del Plata,Buenos Aires,BA,1209,AR,2025-02-14 03:08:51
2719,3715,Calle 7817,Piso 5 Dto B,Santa Fe,Santa Fe,SF,6588,AR,2023-07-09 17:07:28
2720,3716,Calle 4214,Piso 2 Dto C,Córdoba,Córdoba,CBA,8137,AR,2025-01-04 04:08:04
2721,3717,Calle 3347,Piso 1 Dto A,Godoy Cruz,Mendoza,MZA,6394,AR,2024-11-06 13:42:11
2722,3718,Calle 3614,Piso 9 Dto C,CABA,Buenos Aires,BA,9697,AR,2025-07-04 04:11:10
2723,3719,Calle 6241,,Godoy Cruz,Mendoza,MZA,2213,AR,2024-03-21 00:22:13
2724,3720,Calle 6828,,CABA,Buenos Aires,BA,1377,AR,2023-09-19 23:44:46
2725,3721,Calle 3171,,San Rafael,Mendoza,MZA,5578,AR,2025-05-23 18:03:13
2726,3722,Calle 7328,,Santa Fe,Santa Fe,SF,4511,AR,2025-07-04 14:38:55
2727,3723,Calle 1987,Piso 12 Dto C,La Plata,Buenos Aires,BA,9536,AR,2024-09-18 05:20:37
2728,3724,Calle 2761,Piso 12 Dto C,Río Cuarto,Córdoba,CBA,6046,AR,2023-08-28 01:12:56
2729,3725,Calle 4254,,Córdoba,Córdoba,CBA,6925,AR,2024-05-02 12:13:59
2730,3726,Calle 9189,Piso 4 Dto C,CABA,Buenos Aires,BA,2523,AR,2025-01-30 02:38:13
2731,3727,Calle 923,,Mar del Plata,Buenos Aires,BA,3065,AR,2025-01-06 19:32:19
2732,3728,Calle 4192,Piso 9 Dto C,Mar del Plata,Buenos Aires,BA,9662,AR,2025-02-06 22:14:55
2733,3729,Calle 6226,,Santa Fe,Santa Fe,SF,3732,AR,2024-11-26 23:37:42
2734,3730,Calle 8763,,Rafaela,Santa Fe,SF,9610,AR,2024-01-16 22:18:40
2735,3731,Calle 1816,,Córdoba,Córdoba,CBA,5021,AR,2024-12-06 05:42:31
2736,3732,Calle 8356,Piso 9 Dto B,La Plata,Buenos Aires,BA,9768,AR,2024-08-10 23:12:59
2737,3733,Calle 7946,Piso 7 Dto C,Villa Carlos Paz,Córdoba,CBA,9231,AR,2023-06-03 16:41:23
2738,3734,Calle 4564,,Villa Carlos Paz,Córdoba,CBA,8858,AR,2024-06-26 13:37:15
2739,3735,Calle 5333,Piso 10 Dto B,Río Cuarto,Córdoba,CBA,3401,AR,2023-09-06 06:21:38
2740,3736,Calle 3288,Piso 2 Dto B,Mar del Plata,Buenos Aires,BA,6646,AR,2024-09-29 06:05:02
2741,3737,Calle 8241,Piso 12 Dto C,Córdoba,Córdoba,CBA,5498,AR,2025-08-17 21:33:09
2742,3738,Calle 1426,Piso 11 Dto A,Villa Carlos Paz,Córdoba,CBA,9627,AR,2024-12-25 06:36:42
2743,3739,Calle 7022,,Córdoba,Córdoba,CBA,2930,AR,2025-06-09 21:06:33
2744,3740,Calle 3671,Piso 5 Dto C,La Plata,Buenos Aires,BA,6826,AR,2024-09-11 10:50:37
2745,3741,Calle 7141,Piso 5 Dto A,La Plata,Buenos Aires,BA,8218,AR,2025-08-05 09:01:50
2746,3742,Calle 131,,Córdoba,Córdoba,CBA,6750,AR,2025-06-27 10:17:36
2747,3743,Calle 1807,,Rosario,Santa Fe,SF,2406,AR,2024-09-25 09:55:14
2748,3744,Calle 2544,,Río Cuarto,Córdoba,CBA,3068,AR,2025-07-28 12:16:20
2749,3745,Calle 3523,,Mar del Plata,Buenos Aires,BA,8857,AR,2024-12-18 17:58:32
2750,3746,Calle 9302,Piso 11 Dto C,CABA,Buenos Aires,BA,8141,AR,2023-07-21 14:35:07
2751,3747,Calle 8293,,San Rafael,Mendoza,MZA,4342,AR,2024-03-06 07:21:30
2752,3748,Calle 83,,San Rafael,Mendoza,MZA,8186,AR,2024-05-15 22:49:02
2753,3749,Calle 6540,Piso 7 Dto C,Mar del Plata,Buenos Aires,BA,2709,AR,2024-10-24 08:51:11
2754,3750,Calle 6830,,La Plata,Buenos Aires,BA,3527,AR,2025-01-05 10:16:22
2755,3751,Calle 7939,Piso 5 Dto C,La Plata,Buenos Aires,BA,3257,AR,2025-06-14 03:44:33
2756,3752,Calle 5452,Piso 12 Dto A,Mar del Plata,Buenos Aires,BA,5897,AR,2023-08-11 19:33:42
2757,3753,Calle 2510,Piso 12 Dto C,Mar del Plata,Buenos Aires,BA,7697,AR,2025-03-26 10:12:11
2758,3754,Calle 2516,,Río Cuarto,Córdoba,CBA,3796,AR,2023-09-15 19:20:49
2759,3755,Calle 5259,,Santa Fe,Santa Fe,SF,5028,AR,2023-06-05 11:07:14
2760,3756,Calle 5574,,Villa Carlos Paz,Córdoba,CBA,2463,AR,2024-01-07 13:19:09
2761,3757,Calle 4257,Piso 4 Dto C,La Plata,Buenos Aires,BA,7515,AR,2025-05-17 01:40:03
2762,3758,Calle 4728,,Villa Carlos Paz,Córdoba,CBA,8304,AR,2025-09-23 18:15:25
2763,3759,Calle 7873,,Córdoba,Córdoba,CBA,9271,AR,2023-08-14 11:13:29
2764,3760,Calle 6068,Piso 2 Dto A,La Plata,Buenos Aires,BA,5897,AR,2023-10-02 02:17:40
2765,3761,Calle 2707,,Rafaela,Santa Fe,SF,8036,AR,2024-07-07 02:50:17
2766,3762,Calle 8520,Piso 11 Dto A,Córdoba,Córdoba,CBA,8796,AR,2024-07-01 17:07:09
2767,3763,Calle 5743,,La Plata,Buenos Aires,BA,8887,AR,2023-06-04 02:45:15
2768,3764,Calle 4315,,La Plata,Buenos Aires,BA,6012,AR,2024-04-15 21:11:02
2769,3765,Calle 8799,Piso 8 Dto C,Godoy Cruz,Mendoza,MZA,2668,AR,2024-10-09 09:38:11
2770,3766,Calle 2863,,Rafaela,Santa Fe,SF,5352,AR,2023-07-28 12:37:22
2771,3767,Calle 3949,Piso 5 Dto A,Mar del Plata,Buenos Aires,BA,4448,AR,2024-11-15 03:36:38
2772,3768,Calle 2048,,Villa Carlos Paz,Córdoba,CBA,2798,AR,2023-11-13 04:21:26
2773,3769,Calle 4134,,San Rafael,Mendoza,MZA,5714,AR,2024-06-17 07:02:11
2774,3770,Calle 4300,Piso 12 Dto C,CABA,Buenos Aires,BA,3187,AR,2024-01-29 15:59:52
2775,3771,Calle 7673,Piso 9 Dto B,La Plata,Buenos Aires,BA,5170,AR,2023-10-14 08:16:14
2776,3772,Calle 7993,Piso 5 Dto A,La Plata,Buenos Aires,BA,9748,AR,2024-09-27 18:30:55
2777,3773,Calle 7662,Piso 4 Dto C,Santa Fe,Santa Fe,SF,3484,AR,2024-05-09 09:21:06
2778,3774,Calle 6009,,Rafaela,Santa Fe,SF,6636,AR,2025-05-29 22:48:43
2779,3775,Calle 7993,,Villa Carlos Paz,Córdoba,CBA,7697,AR,2025-01-20 04:29:46
2780,3776,Calle 4301,,Mar del Plata,Buenos Aires,BA,4168,AR,2025-02-01 18:12:46
2781,3777,Calle 4948,Piso 8 Dto A,CABA,Buenos Aires,BA,1298,AR,2025-04-27 08:58:45
2782,3778,Calle 9715,,La Plata,Buenos Aires,BA,5169,AR,2025-06-09 09:11:20
2783,3779,Calle 4024,Piso 5 Dto A,Villa Carlos Paz,Córdoba,CBA,6232,AR,2024-10-15 05:49:13
2784,3780,Calle 3552,Piso 8 Dto B,San Rafael,Mendoza,MZA,7593,AR,2023-07-02 14:25:41
2785,3781,Calle 3129,,CABA,Buenos Aires,BA,1316,AR,2023-09-03 21:49:39
2786,3782,Calle 512,,Mar del Plata,Buenos Aires,BA,8181,AR,2023-06-29 18:48:27
2787,3783,Calle 9385,,Godoy Cruz,Mendoza,MZA,9009,AR,2025-08-26 12:21:33
2788,3784,Calle 2918,Piso 9 Dto B,Mar del Plata,Buenos Aires,BA,2603,AR,2025-01-13 01:36:41
2789,3785,Calle 1800,,Mendoza,Mendoza,MZA,7950,AR,2025-03-27 13:07:35
2790,3786,Calle 5783,Piso 4 Dto B,CABA,Buenos Aires,BA,4934,AR,2024-11-27 16:34:19
2791,3787,Calle 8638,,Santa Fe,Santa Fe,SF,9012,AR,2023-08-03 18:40:34
2792,3788,Calle 8749,Piso 9 Dto A,CABA,Buenos Aires,BA,2398,AR,2024-04-01 20:44:53
2793,3789,Calle 1745,,La Plata,Buenos Aires,BA,2219,AR,2024-07-01 16:48:29
2794,3790,Calle 7670,Piso 5 Dto A,Mar del Plata,Buenos Aires,BA,6075,AR,2024-04-22 04:23:53
2795,3791,Calle 3687,Piso 6 Dto B,Mar del Plata,Buenos Aires,BA,8235,AR,2023-08-11 04:14:29
2796,3792,Calle 8523,,Godoy Cruz,Mendoza,MZA,1844,AR,2025-04-13 19:14:14
2797,3793,Calle 5968,Piso 11 Dto B,Córdoba,Córdoba,CBA,3512,AR,2024-12-31 13:59:12
2798,3794,Calle 2853,Piso 6 Dto A,Rafaela,Santa Fe,SF,4887,AR,2025-05-06 11:30:46
2799,3795,Calle 1120,Piso 3 Dto C,Santa Fe,Santa Fe,SF,8031,AR,2023-10-14 01:42:10
2800,3796,Calle 2105,,CABA,Buenos Aires,BA,5322,AR,2024-01-19 11:30:57
2801,3797,Calle 6187,Piso 2 Dto A,CABA,Buenos Aires,BA,9954,AR,2023-12-19 23:06:51
2802,3798,Calle 5016,Piso 7 Dto B,Rafaela,Santa Fe,SF,5327,AR,2024-07-02 20:31:30
2803,3799,Calle 3519,Piso 3 Dto B,La Plata,Buenos Aires,BA,5590,AR,2024-07-23 22:08:46
2804,3800,Calle 8533,Piso 2 Dto C,Mendoza,Mendoza,MZA,2398,AR,2024-04-02 04:07:45
2805,3801,Calle 3074,Piso 9 Dto A,La Plata,Buenos Aires,BA,3365,AR,2023-08-04 00:06:39
2806,3802,Calle 8846,,Mar del Plata,Buenos Aires,BA,8283,AR,2025-03-02 04:17:41
2807,3803,Calle 8800,,CABA,Buenos Aires,BA,5262,AR,2024-12-19 10:03:39
2808,3804,Calle 458,,Córdoba,Córdoba,CBA,4249,AR,2024-05-17 09:14:18
2809,3805,Calle 1597,Piso 2 Dto A,CABA,Buenos Aires,BA,3768,AR,2025-08-24 12:08:20
2810,3806,Calle 188,Piso 4 Dto A,La Plata,Buenos Aires,BA,7469,AR,2024-07-31 04:14:39
2811,3807,Calle 758,,La Plata,Buenos Aires,BA,7910,AR,2025-05-25 13:49:35
2812,3808,Calle 3887,,Mar del Plata,Buenos Aires,BA,7114,AR,2023-05-10 00:19:31
2813,3809,Calle 7910,Piso 12 Dto A,Mar del Plata,Buenos Aires,BA,4039,AR,2023-09-28 17:27:29
2814,3810,Calle 4620,Piso 9 Dto C,CABA,Buenos Aires,BA,1808,AR,2024-08-13 17:31:00
2815,3811,Calle 9410,,La Plata,Buenos Aires,BA,3651,AR,2024-12-27 08:58:40
2816,3812,Calle 5383,Piso 7 Dto B,Rafaela,Santa Fe,SF,8655,AR,2024-08-11 17:16:56
2817,3813,Calle 1366,Piso 7 Dto A,Mar del Plata,Buenos Aires,BA,4779,AR,2023-06-06 17:48:12
2818,3814,Calle 9325,Piso 1 Dto C,La Plata,Buenos Aires,BA,1253,AR,2024-04-26 11:11:21
2819,3815,Calle 1876,Piso 12 Dto C,La Plata,Buenos Aires,BA,1869,AR,2023-11-13 16:02:42
2820,3816,Calle 6124,,Río Cuarto,Córdoba,CBA,4077,AR,2025-01-11 21:11:10
2821,3817,Calle 9496,,Mendoza,Mendoza,MZA,8575,AR,2024-07-09 17:26:59
2822,3818,Calle 4041,,La Plata,Buenos Aires,BA,7520,AR,2023-12-07 05:24:49
2823,3819,Calle 2816,,Santa Fe,Santa Fe,SF,3854,AR,2023-10-28 15:59:15
2824,3820,Calle 411,Piso 9 Dto C,Mar del Plata,Buenos Aires,BA,7010,AR,2024-07-08 06:51:58
2825,3821,Calle 9888,Piso 4 Dto A,CABA,Buenos Aires,BA,9933,AR,2024-04-28 12:29:24
2826,3822,Calle 3148,,Santa Fe,Santa Fe,SF,1069,AR,2025-01-29 04:47:54
2827,3823,Calle 5346,Piso 2 Dto B,CABA,Buenos Aires,BA,6538,AR,2024-06-03 03:24:36
2828,3824,Calle 5656,,CABA,Buenos Aires,BA,2335,AR,2024-08-20 15:34:03
2829,3825,Calle 2467,,CABA,Buenos Aires,BA,2421,AR,2024-09-30 06:54:54
2830,3826,Calle 9551,,Mar del Plata,Buenos Aires,BA,4613,AR,2024-10-13 10:10:01
2831,3827,Calle 7435,Piso 2 Dto B,Rafaela,Santa Fe,SF,2334,AR,2025-05-29 20:52:28
2832,3828,Calle 536,Piso 6 Dto B,Córdoba,Córdoba,CBA,1933,AR,2024-08-19 09:59:13
2833,3829,Calle 6259,,La Plata,Buenos Aires,BA,7425,AR,2024-06-02 14:19:09
2834,3830,Calle 9098,,CABA,Buenos Aires,BA,4916,AR,2025-04-01 06:46:46
2835,3831,Calle 1890,Piso 9 Dto B,La Plata,Buenos Aires,BA,8495,AR,2025-04-27 00:33:39
2836,3832,Calle 994,Piso 1 Dto B,Santa Fe,Santa Fe,SF,4677,AR,2024-08-29 19:45:08
2837,3833,Calle 9620,,Mar del Plata,Buenos Aires,BA,2311,AR,2025-05-08 21:03:41
